,x1,x2,x3,x4,x5,y
35,-0.370931282592979,0.137590016406073,-0.0510364412574936,0.0189310126146234,-0.0070221047899261,1
36,0.806886642888305,0.65106605447156,0.525336502991092,0.423887007285164,0.342028764272297,1
37,0.0126443026063079,0.0001598783883998,2.02155072313696e-06,2.55610990773443e-08,3.2320227168375903e-10,1
38,-0.186576100087513,0.0348106411238655,-0.0064948336624368,0.0012117807354545,-0.0002260893237822,1
39,-0.002807577253064,7.88249003192251e-06,-2.21306997111295e-08,6.213364910335768e-11,-1.74445019872449e-13,1
40,0.548909019309178,0.301301111478963,0.165386897618683,0.0907823597784588,0.0498312560765668,0
41,0.822836120968641,0.67705928197072,0.557108833242601,0.458409271302707,0.377195706614781,0
42,0.995024438748183,0.990073633706138,0.985147461697824,0.980245800160075,0.975368527139543,1
43,0.401136692845149,0.160910646346743,0.0645471645191079,0.0258922361077267,0.0103863259626192,0
44,-0.0755406210648331,0.0057063854308607,-0.0004310638994825,3.25628346855393e-05,-2.45981675577712e-06,1
45,-0.0043050834770487,1.85337437443579e-05,-7.97893139616903e-08,3.4349965718152603e-10,-1.47879469850409e-12,0
46,0.274891929533661,0.0755655729227395,0.0207723661470484,0.0057101558111418,0.0015696757488626,1
47,-0.963342181801529,0.928028159238131,-0.894008671693718,0.861236264338914,-0.829665221934848,0
48,0.547045144739506,0.299258390383067,0.163707849481616,0.0895555842146641,0.048990947528942,1
49,-0.0466491859461321,0.0021761465494368,-0.0001015154650307,4.73561380462573e-06,-2.20912528941056e-07,0
50,0.90776328745654,0.824034186053904,0.748027981708866,0.679032339785521,0.616400629053011,0
51,-0.677828407982943,0.459451350668691,-0.311429177569372,0.211095543631285,-0.143086556271888,1
52,-0.531129383331689,0.282098421838301,-0.149830760829819,0.0795795196036599,-0.042267021172924,1
53,0.196808975620927,0.0387337728849587,0.0076231541634223,0.0015003051619035,0.000295273522033,1
54,-0.474297497789182,0.224958116409079,-0.106697071720194,0.0506061541383209,-0.0240023722805393,0
55,0.268976700088007,0.0723484651902339,0.0194600514233012,0.0052343004153824,0.0014079048529988,1
56,-0.660909603740194,0.43680150431602,-0.288686309130621,0.190795554172738,-0.126098614103695,1
57,0.498335712988335,0.248338482839592,0.12375593490831,0.0616720020590705,0.030733361117525,0
58,0.821538678674179,0.674925800557717,0.554477650393299,0.455524836258475,0.374231272083059,0
59,0.586863026241874,0.344408211569771,0.202120445304387,0.118617016196688,0.0696119410889698,1
60,-0.878750800887388,0.772202970060225,-0.678573978388042,0.596297426969833,-0.523996841516829,1
61,-0.356097425624905,0.126805376536684,-0.04515506814011,0.0160796035186103,-0.0057259054180462,1
62,-0.63268488105894,0.400290158720566,-0.253257531459186,0.160232211168536,-0.101376497464976,1
63,-0.0223868609989388,0.0005011715453858,-1.12196577231755e-05,2.51172917904399e-07,-5.6229731998236615e-09,0
64,-0.638325084418038,0.407458913397296,-0.260091245291211,0.166022766106905,-0.105976496190506,0
65,-0.956364933516544,0.914633886060103,-0.874723775633848,0.836555145529405,-0.800052006137152,0
66,0.0547280417320373,0.0029951585518236,0.0001639191622182,8.97097475056212e-06,4.90963880525816e-07,0
67,0.429383284843975,0.184370005303402,0.0791653985038759,0.0339922988555765,0.0145957249420055,1
68,-0.578148083631292,0.334255206606535,-0.19324900714335,0.111726543143577,-0.0645944868092081,0
69,-0.132911983612194,0.0176655953877281,-0.0023479693246733,0.0003120732604029,-4.14782760724771e-05,0
70,0.786019079199825,0.617825992866141,0.485623018018362,0.381708957461033,0.300030523265846,0
71,-0.16721894423516,0.0279621753111214,-0.0046758054340441,0.0007818832481298,-0.0001307456912674,0
72,0.914074038439601,0.835531347749282,0.763737513280069,0.698112633071731,0.638126633797581,0
73,0.853154172828076,0.727872042613958,0.620987070440993,0.529797710419016,0.451999127398744,1
74,-0.352159705146092,0.124016457928583,-0.0436735992573924,0.0153800818371519,-0.0054162450848941,1
75,0.24890850456717,0.061955443645865,0.0154212368276878,0.0038384769973559,0.0009554295692273,0
76,-0.320184780999967,0.102518293983997,-0.0328247975077564,0.0105100006013892,-0.0033651422408653,1
77,-0.242410364955334,0.0587627850377781,-0.0142447081667996,0.0034530649053961,-0.0008370587239315,1
78,-0.200979749338822,0.0403928596442956,-0.0081181468063887,0.0016315831102437,-0.0003279151645222,0
79,-0.81009373612146,0.656251861303225,-0.531625522159791,0.430666505463947,-0.348880238433662,1
80,-0.506904828173022,0.256952504825121,-0.130250465307006,0.066024589735904,-0.0334681833152727,0
81,-0.606921818198299,0.368354093405129,-0.223562136110227,0.135684738128315,-0.0823500279665969,0
82,0.0086645589886009,7.50745824669458e-05,6.5048814832944e-07,5.63619293258625e-09,4.88351261355294e-11,1
83,0.734337144136892,0.539251041259126,0.395992069611072,0.290791685499052,0.213539135868127,0
84,-0.496376130119128,0.246389262552041,-0.122301748648488,0.0607076687009387,-0.030133837658326,1
85,-0.0188496744358316,0.0003553102263368,-6.69748209017117e-06,1.2624535693954e-07,-2.37968387734568e-09,0
86,0.262561702439704,0.0689386475880358,0.0181006486746055,0.0047525371312673,0.0012478342400934,1
87,-0.71122847551743,0.505845944386847,-0.359772039872932,0.255880119452621,-0.181989227273506,0
88,0.154405934400349,0.0238411925780449,0.0036812216172316,0.0005684024635434,8.77647134988824e-05,0
89,-0.0475171553373688,0.0022578800513556,-0.0001072880371334,5.09802232630972e-06,-2.42243518792633e-07,0
90,0.594200705690896,0.353074478643559,0.209797104371448,0.124661587469421,0.0740740032468775,0
91,-0.612760365334056,0.375475265324326,-0.230076360754036,0.140981674870373,-0.0863879825989768,0
92,-0.82849350071067,0.686401480719822,-0.568679165654553,0.471146992734364,-0.390342221359798,0
93,0.981241175153638,0.962834243816892,0.944772604881052,0.927049781066447,0.909659416599563,1
94,-0.568446373048419,0.323131279031903,-0.183682803584182,0.104413823488793,-0.0593536592583224,1
95,-0.358100694975192,0.128236107741715,-0.0459214393032218,0.0164444993287448,-0.0058887866381425,1
96,0.69803905209124,0.487258518244437,0.340125474198729,0.237420863601764,0.165729034575259,1
97,-0.804330980951183,0.646948326917892,-0.520360582414594,0.418542137701859,-0.336646408187142,0
98,0.229232722760185,0.0525476411840477,0.0120456388632445,0.0027612545940074,0.0006329699088183,0
99,-0.904968500988228,0.81896798778088,-0.741140232259408,0.670708565009864,-0.606970124676942,0
100,0.144188351184222,0.0207902806172245,0.0029977162828548,0.0004322357681429,6.23233627313763e-05,1
101,-0.953353825951195,0.908883517455781,-0.866487578710449,0.826069248302793,-0.787536278370096,1
102,-0.13400093537014,0.0179562506800724,-0.0024061543868704,0.0003224269384856,-4.32055113456013e-05,1
103,0.997967322275596,0.995938776329924,0.993914353764409,0.991894046197547,0.989877845264873,0
104,0.998390952992077,0.996784495016428,0.995180621907177,0.993579329505154,0.99198061365788,0
105,-0.504055403801037,0.254071850101027,-0.12806628899715,0.0645525050137587,-0.0325380389810786,0
106,-0.568321700615653,0.322989555390668,-0.183561973400718,0.104322252891461,-0.0592886001753315,1
107,0.593275023168722,0.351975253115848,0.208818126447122,0.123886578805965,0.0734988129114028,1
108,-0.175918052498695,0.0309471611949335,-0.0054441643277758,0.0009577267860251,-0.0001684814310233,1
109,0.117948656968579,0.0139118856806915,0.0016408882319379,0.0001935405631926,2.28278494975131e-05,0
110,-0.130841644132687,0.0171195358393448,-0.0022399482160083,0.0002930785073546,-3.83468737622313e-05,1
111,0.464829563151739,0.216066522779836,0.100434107395467,0.0466847422661695,0.0217004483534351,1
112,0.927821331560907,0.860852423299455,0.798717241663134,0.741066894700544,0.687577673016765,1
113,-0.264640580284917,0.0700346367335375,-0.0185340069052067,0.0049048503423985,-0.001298022440823,1
114,0.747412636073999,0.558625648563083,0.417523868571081,0.312062615232526,0.233239541871088,1
115,-0.702665487504207,0.493738787329524,-0.346933205698636,0.243777990113629,-0.171294380265989,0
116,0.549958100214785,0.302453911991856,0.166336978841571,0.0914783688791773,0.0503092699595397,0
117,0.591490667717623,0.34986120999704,0.206939640709645,0.122402866260593,0.072400153095029,0
118,-0.353003103452859,0.12461119104735,-0.0439881371646716,0.0155279489342391,-0.0054814141640439,0
119,-0.323031051913588,0.1043490605004,-0.0337079867796387,0.010888726427316,-0.0035173967518151,0
120,-0.853784295462747,0.728947623178819,-0.622364032884972,0.531364637338049,-0.453670782523484,1
121,-0.370189913472316,0.13704057203664,-0.0507310375044406,0.0187801183841296,-0.0069522103996208,1
122,0.353592020649888,0.125027317067271,0.0442086616782507,0.0156318300130399,0.0055272903607663,1
123,-0.567107804478738,0.321611261900695,-0.182388256632139,0.103433803781357,-0.0586581173713301,0
124,0.679546589237175,0.461783566943878,0.313803447882489,0.213244062699411,0.144909275482463,1
125,-0.0643018295662279,0.0041347252855642,-0.0002658704006155,1.70959531870841e-05,-1.09930106810809e-06,1
126,0.584338151036334,0.341451074756561,0.199522889692618,0.116588836452411,0.0681273051240792,0
127,0.352485124167856,0.124245762759629,0.0437947831136578,0.015437009563722,0.0054413162328489,1
128,0.797110162932181,0.635384611849768,0.506471531476169,0.40371360497548,0.321804217439943,1
129,-0.566546688192997,0.320975149902453,-0.181847408169485,0.103025046854902,-0.0583684990965731,0
130,0.236447524435114,0.0559074318114937,0.0132191738493526,0.0031256409317568,0.0007390500605869,0
131,-0.480669646215434,0.23104330879287,-0.111055505497912,0.0533810105379577,-0.0256586314499025,1
132,0.0277936218261028,0.0007724854142124,2.14701674688003e-05,5.9673371517093e-07,1.65853912103462e-08,0
133,0.304761537448267,0.0928795947078312,0.0283061280807305,0.0086266191130909,0.0026290617038862,0
134,0.591257186070139,0.34958506007958,0.206694678914813,0.122209714230843,0.0722573717465642,1
135,-0.346855095508293,0.120308457280067,-0.0417296014403332,0.0144741248931098,-0.0050204239721985,1
136,-0.051568245717729,0.002659283966404,-0.0001371346090127,7.07179121397379e-06,-3.64679866986678e-07,0
137,0.857822299829087,0.735859098084064,0.63123634386863,0.541488612233093,0.464501006677052,0
138,0.581935014597332,0.338648361214397,0.197071339026662,0.114682712553196,0.066737886003706,0
139,-0.190828355220723,0.0364154611562465,-0.0069491025570506,0.0013260858112221,-0.000253054774237,1
140,-0.635637300398577,0.404034777657991,-0.256819575337664,0.163244101557142,-0.103764040019773,0
141,-0.740754267994718,0.548716885552391,-0.406464374893703,0.301090220490315,-0.223033865879672,1
142,0.114955713919453,0.0132148161627311,0.001519118626301,0.0001746313662147,2.00748733759495e-05,0
143,0.822681422694867,0.67680472324725,0.556794672607653,0.458064633409786,0.376841264299766,1
144,0.109528939900682,0.0119965886757672,0.0013139736400813,0.0001439181398555,1.57632012908559e-05,0
145,0.175554185685543,0.0308192721117142,0.0054104522189931,0.0009498275334958,0.0001667461991845,0
146,-0.11562672999869,0.01336954069019,-0.0015458762715911,0.0001787446182666,-2.06676557150366e-05,0
147,-0.286894670069656,0.0823085517143769,-0.0236138847880074,0.0067746976853182,-0.001943624657251,1
148,0.905369727807956,0.819694344031052,0.742126445141115,0.671898817636497,0.608316849638043,0
149,-0.454221599299022,0.206317261269761,-0.093713756376945,0.0425668122978548,-0.0193347655589929,0
150,0.173321795140241,0.0300404446706358,0.0052066637971257,0.0009024283160095,0.0001564104957161,0
151,0.674748542731802,0.455285595918691,0.307203292372917,0.207284973851037,0.139865234036187,1
152,0.258007000288275,0.066567612197754,0.0171749099394957,0.0044312469937105,0.0011432927443837,1
153,-0.0471409382550608,0.0022222680595674,-0.0001047598013822,4.93847532857371e-06,-2.32804360538435e-07,1
154,-0.0281814105918637,0.0007941919029472,-2.23814481056889e-05,6.3074077870691e-07,-1.77751648617713e-08,1
155,-0.92885406589203,0.862769875724156,-0.801387306995544,0.744371858457076,-0.691412827263462,0
156,0.623057694911473,0.388200891188398,0.241871552426423,0.150699931919467,0.0938947522050589,0
157,-0.231979829236057,0.0538146411723903,-0.0124839112695708,0.0028960156045131,-0.0006718172053999,0
158,-0.659909638926493,0.435480731548095,-0.287377932315349,0.189643467549664,-0.125147552195467,1
159,-0.997592246063488,0.995190289405995,-0.9927941160691,0.990403712127988,-0.988019063691376,0
160,0.253242781282812,0.0641319062718541,0.016240942313253,0.0041129014020618,0.0010415625902001,1
161,0.0407268849678859,0.0016586791591874,6.75528353148554e-05,2.75121655312266e-06,1.1204848008077e-07,1
162,-0.601883825735193,0.362264139681633,-0.218040926318249,0.131235306899273,-0.0789884085880668,0
163,-0.0759776805220547,0.0057726079375114,-0.0004385893616553,3.33230024002197e-05,-2.53180443039955e-06,0
164,-0.402338746283731,0.161876466761164,-0.0651291746895268,0.0262039904910783,-0.0105428806818112,0
165,0.689963970955881,0.476050281217208,0.328457542403289,0.226623870246983,0.156362305428999,0
166,0.560749284096266,0.314439759614475,0.176321870095219,0.098872362426409,0.0554426064475155,0
167,-0.888262087661093,0.789009536376043,-0.700847257965895,0.622536048492339,-0.552975170078092,1
168,0.602952325648582,0.363551507005033,0.219204226641731,0.132169698245631,0.0796920269374743,1
169,-0.113435950947689,0.0128677149674065,-0.0014596614838515,0.0001655780884824,-1.87825079231034e-05,1
170,0.196831783711693,0.0387427510791267,0.0076258048008026,0.0015010007611791,0.0002954446571755,0
171,0.747329171872842,0.558500891132147,0.417384008460032,0.311923245395403,0.233109340669235,1
172,0.239527053478792,0.0573732093482319,0.0137424357838039,0.003291685150916,0.0007884476451788,1
173,0.805721604866934,0.649187304549348,0.523064236880739,0.421444156388047,0.339566662046769,1
174,-0.422260542546588,0.178303965791739,-0.0752907293334281,0.0317923042170617,-0.0134246356275026,0
175,0.558295086963744,0.311693404127854,0.174016896163586,0.0971527781768098,0.0542399187409913,1
176,-0.671698768514252,0.451179235623563,-0.303056536947549,0.203562702657863,-0.136732816690719,0
177,-0.640902358627693,0.41075583329454,-0.263254382378554,0.168720354585492,-0.108133273202343,0
178,0.0883007382945453,0.0077970203833617,0.0006884826563484,6.07935268585591e-05,5.36811330514004e-06,1
179,0.0122879664677964,0.0001509941199136,1.85541068233383e-06,2.27992242485094e-08,2.80156103057454e-10,1
180,0.898156334292816,0.806684800830309,0.724529063643481,0.650740367890635,0.584466583401012,0
181,-0.208151501557338,0.0433270476005743,-0.0090185900161057,0.0018772330537824,-0.0003907488789178,1
182,-0.327141320395355,0.107021443510016,-0.0350111363404836,0.0114535893709676,-0.0037469423500845,0
183,-0.364999717748713,0.13322479395664,-0.048627012191304,0.0177488457247892,-0.0064783236799134,1
184,-0.295568858934064,0.0873609503715848,-0.0258211764167248,0.0076319356498265,-0.0022557625114774,1
185,-0.93597221676894,0.876043990563364,-0.8199528358347,0.767453073402184,-0.718314754378378,0
186,0.283672932719752,0.0804703327578251,0.0228272552903466,0.0064754744541551,0.001836916829162,1
187,0.269586434208059,0.0726768455090159,0.0195926916302655,0.0052819238731413,0.0014239350227186,1
188,-0.0514669187488757,0.0026488437255033,-0.0001363278247989,7.01637308213856e-06,-3.61111103330224e-07,0
189,-0.939075804669652,0.881863366915954,-0.828136550895288,0.777682997908342,-0.730303287038684,0
190,0.573375335573349,0.32875927544385,0.188502459880469,0.108082661190365,0.0619719321296863,1
191,0.740714323567893,0.548657709138642,0.406398623894939,0.301025281797262,0.222973737983294,1
192,0.351325658249672,0.123429718144565,0.0433640269747108,0.0152348953212468,0.0053524096271018,0
193,0.014231105904968,0.0002025243752784,2.88214583292461e-06,4.10161225819124e-08,5.83704784274346e-10,1
194,-0.756778512654338,0.572713717215312,-0.433417435090941,0.32800100188658,-0.248224110356859,1
195,0.379392459349591,0.143938638211331,0.0546092339464279,0.0207183315701324,0.0078603787680128,0
196,0.372512259537379,0.138765383505644,0.0516918065552584,0.0192558316594684,0.0071730333607399,1
197,-0.61106948859616,0.373405919893172,-0.2281769645079,0.139431981011266,-0.085202629330504,0
198,0.940789269706177,0.885084449994282,0.832677953338414,0.783374483621681,0.736990308352894,0
199,0.587670096447518,0.345356142258635,0.202955477429875,0.119270864995767,0.0700919207354413,1
200,-0.559766968777384,0.313339059334221,-0.175396855443074,0.0981813661044545,-0.0549586856947131,0
201,0.163461680550922,0.0267197210085316,0.0043676504999063,0.0007139434907737,0.0001167024028202,1
202,-0.470156984605594,0.221047590173425,-0.10392706845027,0.0488620371214783,-0.0229728280347208,1
203,0.57496776964852,0.330587936134594,0.190077408312015,0.10928838351773,0.0628372981196815,1
204,0.195607645820015,0.0382623511032484,0.0074844084228452,0.0014640075119482,0.000286371062875,1
205,-0.600482830610836,0.360579629858402,-0.21652187679798,0.130017669468822,-0.0780733781920622,0
206,-0.0676932529646995,0.0045823764969428,-0.000310195971387,2.09981743597338e-05,-1.42143472873033e-06,1
207,-0.513511423096984,0.26369398165109,-0.135409871779761,0.0695345159590052,-0.0357067682444687,1
208,0.179757965476804,0.0323129261523599,0.0058085058637504,0.0010441251965278,0.0001876898210309,1
209,-0.679153556193787,0.461249552890667,-0.31325927413849,0.21275115004184,-0.144490700135234,1
210,-0.258645911814435,0.0668977076983203,-0.0173028186059276,0.0044753032952899,-0.0011575189014564,0
211,0.821133870919008,0.674260833970434,0.553658408607221,0.454627672226506,0.373310180322249,0
212,-0.435757400223583,0.189884511849616,-0.0827435812263129,0.036056127840367,-0.0157117245298475,0
213,0.487589639580208,0.237743656625957,0.115921343846731,0.0565220462658808,0.0275595641671166,1
214,-0.0726513565741557,0.0052782196120651,-0.0003834698151128,2.78596022731888e-05,-2.0240378987636e-06,0
215,0.602701669480812,0.363249302394957,0.218930960991181,0.131950055690423,0.0795265188527042,1
216,-0.788736317228211,0.622104978114721,-0.490676789367541,0.387014603795117,-0.305252473310896,0
217,-0.118401159617351,0.0140188345987335,-0.0016598462729738,0.0001965277235066,-2.32691103601452e-05,0
218,0.514030699714385,0.26422756024886,0.135821077678547,0.0698162035950651,0.0358876719853733,1
219,0.663719491604658,0.440523563535946,0.29238407562995,0.194061010030408,0.128802074917669,1
220,-0.235121860271543,0.0552822891775511,-0.0129980746714952,0.0030561314967103,-0.000718563322741,0
221,0.360079326185781,0.129657121146406,0.0466868488175859,0.0168109690639738,0.0060532824130856,1
222,0.132617934329967,0.0175875165059475,0.0023324201090129,0.0003093207368469,4.10214771660692e-05,1
223,-0.106300203661349,0.0112997332984444,-0.0012011639509435,0.0001276839726159,-1.3572832293368e-05,0
224,-0.351808373003975,0.123769131315704,-0.043543016716293,0.0153187978666439,-0.0053892813538407,1
225,-0.597134574015426,0.356569699484584,-0.212920095608536,0.127141950590527,-0.0759208545053646,0
226,-0.431293925778604,0.18601445041352,-0.0802269025703965,0.0346013757626439,-0.0149233631900113,0
227,0.19232573012822,0.0369891864693528,0.0071139722945671,0.0013681999156645,0.0002631400477415,0
228,-0.629546540854966,0.396328847102453,-0.249507454734386,0.15707655504556,-0.0988870018783466,0
229,-0.660449386946227,0.436193392717647,-0.288083658810365,0.190264675850532,-0.125660188523006,1
230,-0.023902134064391,0.0005713120128321,-1.36555763233104e-05,3.2639741600629e-07,-7.80159479565314e-09,1
231,-0.0690957773207859,0.0047742264435636,-0.0003298788872234,2.27932381344222e-05,-1.57491650655568e-06,0
232,-0.392208835915644,0.153827770970304,-0.0603326109837613,0.0236629831216924,-0.0092808310644505,0
233,-0.63762632703216,0.406567332924523,-0.259238035183925,0.16529699620136,-0.105397716557322,0
234,-0.937067587202328,0.878095662985192,-0.822834984246362,0.771051993353403,-0.722527831019219,0
235,-0.983942115036315,0.968142085742137,-0.952595771500788,0.937299098185136,-0.922248057089914,0
236,-0.98315491925521,0.966593595255718,-0.950311248096238,0.934303178389374,-0.918564765909291,1
237,-0.165361836655586,0.0273445370221087,-0.0045217428644725,0.0007477237049534,-0.000123644965162,0
238,0.475527726530742,0.226126618699496,0.107529476898255,0.0511332476844673,0.0243152770215281,1
239,0.999652314917231,0.999304750719378,0.998957307364412,0.998609984810318,0.998262783015095,0
240,0.382456565690816,0.146273024640013,0.0559430786570275,0.0213957977373379,0.0081829633228375,1
241,-0.252607114484632,0.0638103542882522,-0.0161189494709975,0.0040717613143922,-0.0010285558764987,0
242,-0.0409737953561109,0.0016788519058844,-6.87889344249264e-05,2.81854372189187e-06,-1.15486433663048e-07,1
243,-0.616072251918825,0.379545019584332,-0.233827154919894,0.144054421891271,-0.0887479320934199,0
244,-0.681466837695869,0.464397050879207,-0.316471189697941,0.215664620865305,-0.146968287183958,1
245,-0.568899778148802,0.323646957577757,-0.184122682364521,0.104747353149338,-0.0595907459683328,1
246,0.633478202148865,0.401294632597758,0.254211402390017,0.16103738215177,0.102013671324263,1
247,-0.520040492864085,0.27044211421832,-0.1406408503693,0.0731389371428749,-0.0380352089193359,0
248,-0.793255932731559,0.629254974813815,-0.499160241971906,0.395961823327935,-0.31409906549009,0
249,0.574911987149357,0.330523792968023,0.190022090615389,0.109245977717968,0.0628068221379116,0
250,0.763967890153284,0.583646937185261,0.44588751919585,0.340643747285736,0.260240884907792,1
251,-0.393488067127752,0.154832858971934,-0.0609248824047302,0.0239732142174229,-0.0094331737252532,1
252,-0.934860223158253,0.873963636843499,-0.817033840571712,0.763812438524715,-0.714057866730264,0
253,0.119098015242456,0.0141843372346923,0.0016893264121815,0.0002011954227874,2.39619755298555e-05,0
254,-0.633786145833139,0.401684878650025,-0.254582311079051,0.161350741736085,-0.102261864732231,0
255,0.830295885636213,0.689391257704424,0.572398724865557,0.475260306199287,0.394606676843475,1
256,0.751822561331438,0.565237163726964,0.424958052192923,0.319493051258103,0.240202084124463,0
257,0.301078041965473,0.0906479873537633,0.027292118540582,0.008217057611288,0.002473975616324,1
258,-0.736222329230569,0.542023318057685,-0.39904966971771,0.293789277318262,-0.216294226050217,0
259,0.691624946649999,0.478345066828614,0.33083538132563,0.228814002959271,0.158253472589479,1
260,-0.304498707962636,0.0927194631509149,-0.0282329567324429,0.0085968988469938,-0.0026177445913951,1
261,-0.510390933553511,0.260498905053625,-0.132956279339987,0.0678596795341375,-0.0346349651880705,0
262,-0.503977835803336,0.253993658981015,-0.128007174561022,0.064512778802564,-0.0325130106425756,0
263,0.38996970911389,0.152076374026372,0.0593051793421593,0.023127223537009,0.0090189166353392,1
264,0.350226144361984,0.122658352194661,0.0429581617629305,0.0150450713631096,0.0052691773351527,1
265,-0.537169957625035,0.288551563374882,-0.155001231070723,0.0832620047260887,-0.0447258475504886,1
266,0.145026551779492,0.0210327007210495,0.0030503000601838,0.0004423744996212,6.41560482752461e-05,1
267,0.778450183079911,0.605984687537147,0.471728890956915,0.367217441529494,0.285860484588771,0
268,-0.617340284907848,0.381109027370103,-0.235273955537612,0.145244090742986,-0.0896650283604561,1
269,0.0067960073167721,4.61857154496199e-05,3.13878460125971e-07,2.13312031159326e-09,1.4496701245143e-11,1
270,0.0046096790565328,2.12491410042377e-05,9.79517202565485e-08,4.51525993417978e-10,2.08138991533905e-12,1
271,0.80832876708185,0.653395395692064,0.528158294616724,0.426925543111589,0.34509619789914,0
272,0.0184332325985925,0.0003397840640338,6.26331868563036e-06,1.15453210171335e-07,2.1281758773424104e-09,0
273,-0.205341515903999,0.0421651381537524,-0.008658253386793,0.001777898875525,-0.0003650764502243,0
274,0.475352248586851,0.225959760236575,0.107410480118602,0.0510578132461706,0.0242704463344947,1
275,0.451220422426684,0.203599869614915,0.0918684191736598,0.0414529069072105,0.0187043981654855,0
276,0.192864700493572,0.0371967926964754,0.0071739482827272,0.0013836013869045,0.0002668478670878,1
277,-0.869352156652271,0.755773172275954,-0.657033037258029,0.571193087932059,-0.496567942858605,0
278,0.103736353535823,0.0107612310449092,0.0011163308681553,0.0001158040936019,1.20130943947841e-05,1
279,-0.123035849342627,0.0151378202234616,-0.0018624945683896,0.0002291536011178,-2.81941079434554e-05,1
280,0.995031643459909,0.990087971486528,0.985168861438128,0.980274191282308,0.975403839592969,0
281,-0.938419116057476,0.880630437382095,-0.826400436621414,0.775509967243779,-0.727753377954669,1
282,0.196171069923188,0.0384830886748085,0.0075492686792861,0.0014809481139531,0.0002905191760149,0
283,-0.853707881373762,0.728817146719677,-0.622196942234926,0.531174433352612,-0.453467800137367,1
284,0.690740509612338,0.477122451619513,0.329567805379151,0.227645833839415,0.157244199277363,1
285,0.740406310965746,0.548201505317905,0.405891854218299,0.300524890432817,0.222510525478747,1
286,-0.262913425737319,0.0691234694329327,-0.0181734881474612,0.0047780540264455,-0.0012562145524508,0
287,-0.993255336498822,0.986556163483389,-0.979902174135681,0.973293063707063,-0.966728529504329,0
288,0.146033445633425,0.0213257672435704,0.003114275271355,0.0004547883485269,6.64143095693239e-05,1
